size,array_type,algorithm,threshold,repeats,time_ms
85200,reversed,merge_insertion,15,5,27.8631
85200,reversed,merge_insertion,20,5,33.5559
85200,reversed,merge_insertion,30,5,30.2137
85200,reversed,merge_insertion,50,5,41.0895
85200,almost_sorted,merge,0,5,32.3905
85200,almost_sorted,merge_insertion,5,5,32.8932
85200,almost_sorted,merge_insertion,10,5,26.0901
85200,almost_sorted,merge_insertion,15,5,25.1886
85200,almost_sorted,merge_insertion,20,5,24.5527
85200,almost_sorted,merge_insertion,30,5,25.9375
85200,almost_sorted,merge_insertion,50,5,22.3149
85300,random,merge,0,5,45.66
85300,random,merge_insertion,5,5,39.7527
85300,random,merge_insertion,10,5,38.9746
85300,random,merge_insertion,15,5,38.0921
85300,random,merge_insertion,20,5,40.0194
85300,random,merge_insertion,30,5,39.256
85300,random,merge_insertion,50,5,40.9205
85300,reversed,merge,0,5,28.9918
85300,reversed,merge_insertion,5,5,24.7022
85300,reversed,merge_insertion,10,5,24.4872
85300,reversed,merge_insertion,15,5,23.6752
85300,reversed,merge_insertion,20,5,24.0089
85300,reversed,merge_insertion,30,5,25.5831
85300,reversed,merge_insertion,50,5,33.0913
85300,almost_sorted,merge,0,5,29.8945
85300,almost_sorted,merge_insertion,5,5,26.3905
85300,almost_sorted,merge_insertion,10,5,24.7711
85300,almost_sorted,merge_insertion,15,5,24.0087
85300,almost_sorted,merge_insertion,20,5,22.0283
85300,almost_sorted,merge_insertion,30,5,22.8249
85300,almost_sorted,merge_insertion,50,5,19.2226
85400,random,merge,0,5,45.2086
85400,random,merge_insertion,5,5,41.589
85400,random,merge_insertion,10,5,40.1377
85400,random,merge_insertion,15,5,39.968
85400,random,merge_insertion,20,5,39.1227
85400,random,merge_insertion,30,5,39.2261
85400,random,merge_insertion,50,5,41.055
85400,reversed,merge,0,5,27.3793
85400,reversed,merge_insertion,5,5,23.1379
85400,reversed,merge_insertion,10,5,22.9074
85400,reversed,merge_insertion,15,5,22.9812
85400,reversed,merge_insertion,20,5,23.8911
85400,reversed,merge_insertion,30,5,26.3412
85400,reversed,merge_insertion,50,5,34.0209
85400,almost_sorted,merge,0,5,30.1822
85400,almost_sorted,merge_insertion,5,5,26.2039
85400,almost_sorted,merge_insertion,10,5,25.0672
85400,almost_sorted,merge_insertion,15,5,24.8747
85400,almost_sorted,merge_insertion,20,5,22.7945
85400,almost_sorted,merge_insertion,30,5,22.283
85400,almost_sorted,merge_insertion,50,5,20.5957
85500,random,merge,0,5,41.1685
85500,random,merge_insertion,5,5,38.0669
85500,random,merge_insertion,10,5,36.3075
85500,random,merge_insertion,15,5,35.6023
85500,random,merge_insertion,20,5,39.3967
85500,random,merge_insertion,30,5,36.0554
85500,random,merge_insertion,50,5,38.085
85500,reversed,merge,0,5,28.4343
85500,reversed,merge_insertion,5,5,24.1424
85500,reversed,merge_insertion,10,5,22.568
85500,reversed,merge_insertion,15,5,21.9292
85500,reversed,merge_insertion,20,5,22.6501
85500,reversed,merge_insertion,30,5,24.7149
85500,reversed,merge_insertion,50,5,32.0372
85500,almost_sorted,merge,0,5,29.3184
85500,almost_sorted,merge_insertion,5,5,25.5894
85500,almost_sorted,merge_insertion,10,5,23.649
85500,almost_sorted,merge_insertion,15,5,22.7949
85500,almost_sorted,merge_insertion,20,5,21.7225
85500,almost_sorted,merge_insertion,30,5,23.1498
85500,almost_sorted,merge_insertion,50,5,21.7748
85600,random,merge,0,5,44.8707
85600,random,merge_insertion,5,5,41.1212
85600,random,merge_insertion,10,5,39.5625
85600,random,merge_insertion,15,5,39.9538
85600,random,merge_insertion,20,5,38.0609
85600,random,merge_insertion,30,5,40.2766
85600,random,merge_insertion,50,5,46.639
85600,reversed,merge,0,5,39.6207
85600,reversed,merge_insertion,5,5,29.0965
85600,reversed,merge_insertion,10,5,27.899
85600,reversed,merge_insertion,15,5,26.7569
85600,reversed,merge_insertion,20,5,25.1846
85600,reversed,merge_insertion,30,5,27.2774
85600,reversed,merge_insertion,50,5,39.2402
85600,almost_sorted,merge,0,5,39.8897
85600,almost_sorted,merge_insertion,5,5,28.8567
85600,almost_sorted,merge_insertion,10,5,25.164
85600,almost_sorted,merge_insertion,15,5,25.1611
85600,almost_sorted,merge_insertion,20,5,25.0605
85600,almost_sorted,merge_insertion,30,5,23.3792
85600,almost_sorted,merge_insertion,50,5,21.6953
85700,random,merge,0,5,44.7786
85700,random,merge_insertion,5,5,41.3742
85700,random,merge_insertion,10,5,39.0555
85700,random,merge_insertion,15,5,38.6402
85700,random,merge_insertion,20,5,37.8794
85700,random,merge_insertion,30,5,37.9682
85700,random,merge_insertion,50,5,38.749
85700,reversed,merge,0,5,27.6684
85700,reversed,merge_insertion,5,5,24.1657
85700,reversed,merge_insertion,10,5,22.339
85700,reversed,merge_insertion,15,5,21.7144
85700,reversed,merge_insertion,20,5,22.8622
85700,reversed,merge_insertion,30,5,25.1785
85700,reversed,merge_insertion,50,5,32.526
85700,almost_sorted,merge,0,5,30.4297
85700,almost_sorted,merge_insertion,5,5,25.1205
85700,almost_sorted,merge_insertion,10,5,24.0532
85700,almost_sorted,merge_insertion,15,5,23.3309
85700,almost_sorted,merge_insertion,20,5,22.3354
85700,almost_sorted,merge_insertion,30,5,20.4248
85700,almost_sorted,merge_insertion,50,5,19.1624
85800,random,merge,0,5,41.2908
85800,random,merge_insertion,5,5,41.8256
85800,random,merge_insertion,10,5,39.1159
85800,random,merge_insertion,15,5,37.9605
85800,random,merge_insertion,20,5,38.1454
85800,random,merge_insertion,30,5,38.5294
85800,random,merge_insertion,50,5,39.5823
85800,reversed,merge,0,5,28.3516
85800,reversed,merge_insertion,5,5,24.7534
85800,reversed,merge_insertion,10,5,23.3979
85800,reversed,merge_insertion,15,5,23.6255
85800,reversed,merge_insertion,20,5,23.6677
85800,reversed,merge_insertion,30,5,24.1899
85800,reversed,merge_insertion,50,5,32.0534
85800,almost_sorted,merge,0,5,27.7588
85800,almost_sorted,merge_insertion,5,5,25.3283
85800,almost_sorted,merge_insertion,10,5,25.3026
85800,almost_sorted,merge_insertion,15,5,24.3928
85800,almost_sorted,merge_insertion,20,5,24.8205
85800,almost_sorted,merge_insertion,30,5,23.6022
85800,almost_sorted,merge_insertion,50,5,21.5137
85900,random,merge,0,5,44.3864
85900,random,merge_insertion,5,5,43.7125
85900,random,merge_insertion,10,5,36.6062
85900,random,merge_insertion,15,5,37.485
85900,random,merge_insertion,20,5,39.6408
85900,random,merge_insertion,30,5,38.6605
85900,random,merge_insertion,50,5,34.987
85900,reversed,merge,0,5,23.1125
85900,reversed,merge_insertion,5,5,17.9036
85900,reversed,merge_insertion,10,5,18.5105
85900,reversed,merge_insertion,15,5,21.116
85900,reversed,merge_insertion,20,5,23.2693
85900,reversed,merge_insertion,30,5,25.6139
85900,reversed,merge_insertion,50,5,27.6966
85900,almost_sorted,merge,0,5,27.7859
85900,almost_sorted,merge_insertion,5,5,19.1768
85900,almost_sorted,merge_insertion,10,5,19.1222
85900,almost_sorted,merge_insertion,15,5,24.441
85900,almost_sorted,merge_insertion,20,5,22.7029
85900,almost_sorted,merge_insertion,30,5,22.4438
85900,almost_sorted,merge_insertion,50,5,20.635
86000,random,merge,0,5,40.3093
86000,random,merge_insertion,5,5,40.9734
86000,random,merge_insertion,10,5,39.7723
86000,random,merge_insertion,15,5,39.8558
86000,random,merge_insertion,20,5,38.4445
86000,random,merge_insertion,30,5,36.8787
86000,random,merge_insertion,50,5,40.1
86000,reversed,merge,0,5,27.6505
86000,reversed,merge_insertion,5,5,25.0607
86000,reversed,merge_insertion,10,5,24.3204
86000,reversed,merge_insertion,15,5,23.4941
86000,reversed,merge_insertion,20,5,25.3487
86000,reversed,merge_insertion,30,5,27.0091
86000,reversed,merge_insertion,50,5,34.5527
86000,almost_sorted,merge,0,5,29.8691
86000,almost_sorted,merge_insertion,5,5,25.6339
86000,almost_sorted,merge_insertion,10,5,24.938
86000,almost_sorted,merge_insertion,15,5,21.6256
86000,almost_sorted,merge_insertion,20,5,22.1966
86000,almost_sorted,merge_insertion,30,5,19.5508
86000,almost_sorted,merge_insertion,50,5,19.3761
86100,random,merge,0,5,39.4992
86100,random,merge_insertion,5,5,38.3866
86100,random,merge_insertion,10,5,37.3778
86100,random,merge_insertion,15,5,34.2632
86100,random,merge_insertion,20,5,38.5617
86100,random,merge_insertion,30,5,37.2046
86100,random,merge_insertion,50,5,39.9029
86100,reversed,merge,0,5,24.2467
86100,reversed,merge_insertion,5,5,22.2112
86100,reversed,merge_insertion,10,5,21.2076
86100,reversed,merge_insertion,15,5,20.2945
86100,reversed,merge_insertion,20,5,20.8476
86100,reversed,merge_insertion,30,5,24.2233
86100,reversed,merge_insertion,50,5,32.9512
86100,almost_sorted,merge,0,5,29.1374
86100,almost_sorted,merge_insertion,5,5,19.0505
86100,almost_sorted,merge_insertion,10,5,25.3321
86100,almost_sorted,merge_insertion,15,5,24.1585
86100,almost_sorted,merge_insertion,20,5,24.4921
86100,almost_sorted,merge_insertion,30,5,22.5825
86100,almost_sorted,merge_insertion,50,5,20.6996
86200,random,merge,0,5,41.7391
86200,random,merge_insertion,5,5,40.521
86200,random,merge_insertion,10,5,38.6795
86200,random,merge_insertion,15,5,36.5303
86200,random,merge_insertion,20,5,35.2962
86200,random,merge_insertion,30,5,35.6852
86200,random,merge_insertion,50,5,39.6241
86200,reversed,merge,0,5,25.6441
86200,reversed,merge_insertion,5,5,18.8014
86200,reversed,merge_insertion,10,5,18.4985
86200,reversed,merge_insertion,15,5,18.7945
86200,reversed,merge_insertion,20,5,19.074
86200,reversed,merge_insertion,30,5,25.1087
86200,reversed,merge_insertion,50,5,31.3008
86200,almost_sorted,merge,0,5,30.4737
86200,almost_sorted,merge_insertion,5,5,26.1537
86200,almost_sorted,merge_insertion,10,5,25.3119
86200,almost_sorted,merge_insertion,15,5,24.0506
86200,almost_sorted,merge_insertion,20,5,23.1002
86200,almost_sorted,merge_insertion,30,5,23.0976
86200,almost_sorted,merge_insertion,50,5,21.1712
86300,random,merge,0,5,44.0451
86300,random,merge_insertion,5,5,37.4395
86300,random,merge_insertion,10,5,36.0072
86300,random,merge_insertion,15,5,36.4361
86300,random,merge_insertion,20,5,30.8779
86300,random,merge_insertion,30,5,34.3505
86300,random,merge_insertion,50,5,34.0369
86300,reversed,merge,0,5,22.4198
86300,reversed,merge_insertion,5,5,23.2103
86300,reversed,merge_insertion,10,5,20.1741
86300,reversed,merge_insertion,15,5,18.5432
86300,reversed,merge_insertion,20,5,19.2041
86300,reversed,merge_insertion,30,5,26.6453
86300,reversed,merge_insertion,50,5,28.3636
86300,almost_sorted,merge,0,5,26.4125
86300,almost_sorted,merge_insertion,5,5,25.2905
86300,almost_sorted,merge_insertion,10,5,24.0538
86300,almost_sorted,merge_insertion,15,5,23.7611
86300,almost_sorted,merge_insertion,20,5,22.8479
86300,almost_sorted,merge_insertion,30,5,23.6331
86300,almost_sorted,merge_insertion,50,5,20.2887
86400,random,merge,0,5,42.9552
86400,random,merge_insertion,5,5,41.1289
86400,random,merge_insertion,10,5,39.9257
86400,random,merge_insertion,15,5,38.9147
86400,random,merge_insertion,20,5,39.0128
86400,random,merge_insertion,30,5,34.8984
86400,random,merge_insertion,50,5,37.0367
86400,reversed,merge,0,5,26.0781
86400,reversed,merge_insertion,5,5,23.5476
86400,reversed,merge_insertion,10,5,21.0131
86400,reversed,merge_insertion,15,5,21.6982
86400,reversed,merge_insertion,20,5,22.9942
86400,reversed,merge_insertion,30,5,25.0985
86400,reversed,merge_insertion,50,5,28.555
86400,almost_sorted,merge,0,5,26.0685
86400,almost_sorted,merge_insertion,5,5,22.293
86400,almost_sorted,merge_insertion,10,5,20.0857
86400,almost_sorted,merge_insertion,15,5,19.035
86400,almost_sorted,merge_insertion,20,5,22.1047
86400,almost_sorted,merge_insertion,30,5,22.5494
86400,almost_sorted,merge_insertion,50,5,18.7652
86500,random,merge,0,5,35.1532
86500,random,merge_insertion,5,5,40.8054
86500,random,merge_insertion,10,5,32.6068
86500,random,merge_insertion,15,5,33.1994
86500,random,merge_insertion,20,5,39.0063
86500,random,merge_insertion,30,5,35.0865
86500,random,merge_insertion,50,5,34.6285
86500,reversed,merge,0,5,26.653
86500,reversed,merge_insertion,5,5,19.2321
86500,reversed,merge_insertion,10,5,23.49
86500,reversed,merge_insertion,15,5,23.5072
86500,reversed,merge_insertion,20,5,21.0913
86500,reversed,merge_insertion,30,5,25.1581
86500,reversed,merge_insertion,50,5,33.6701
86500,almost_sorted,merge,0,5,26.3384
86500,almost_sorted,merge_insertion,5,5,26.3559
86500,almost_sorted,merge_insertion,10,5,24.0238
86500,almost_sorted,merge_insertion,15,5,24.5022
86500,almost_sorted,merge_insertion,20,5,23.5884
86500,almost_sorted,merge_insertion,30,5,20.334
86500,almost_sorted,merge_insertion,50,5,20.7187
86600,random,merge,0,5,44.5014
86600,random,merge_insertion,5,5,40.8027
86600,random,merge_insertion,10,5,41.6136
86600,random,merge_insertion,15,5,39.0781
86600,random,merge_insertion,20,5,39.5586
86600,random,merge_insertion,30,5,39.3645
86600,random,merge_insertion,50,5,40.4639
86600,reversed,merge,0,5,28.2516
86600,reversed,merge_insertion,5,5,24.5351
86600,reversed,merge_insertion,10,5,23.8368
86600,reversed,merge_insertion,15,5,23.7901
86600,reversed,merge_insertion,20,5,23.1786
86600,reversed,merge_insertion,30,5,26.3563
86600,reversed,merge_insertion,50,5,33.3776
86600,almost_sorted,merge,0,5,29.7218
86600,almost_sorted,merge_insertion,5,5,26.634
86600,almost_sorted,merge_insertion,10,5,26.0444
86600,almost_sorted,merge_insertion,15,5,23.4356
86600,almost_sorted,merge_insertion,20,5,23.703
86600,almost_sorted,merge_insertion,30,5,22.142
86600,almost_sorted,merge_insertion,50,5,20.9226
86700,random,merge,0,5,44.577
86700,random,merge_insertion,5,5,41.1976
86700,random,merge_insertion,10,5,39.2048
86700,random,merge_insertion,15,5,37.7271
86700,random,merge_insertion,20,5,36.2202
86700,random,merge_insertion,30,5,36.6199
86700,random,merge_insertion,50,5,39.6396
86700,reversed,merge,0,5,26.7437
86700,reversed,merge_insertion,5,5,24.0449
86700,reversed,merge_insertion,10,5,22.7283
86700,reversed,merge_insertion,15,5,24.9323
86700,reversed,merge_insertion,20,5,24.7894
86700,reversed,merge_insertion,30,5,28.8458
86700,reversed,merge_insertion,50,5,49.586
86700,almost_sorted,merge,0,5,31.3581
86700,almost_sorted,merge_insertion,5,5,35.4143
86700,almost_sorted,merge_insertion,10,5,34.486
86700,almost_sorted,merge_insertion,15,5,26.1591
86700,almost_sorted,merge_insertion,20,5,24.8043
86700,almost_sorted,merge_insertion,30,5,22.6301
86700,almost_sorted,merge_insertion,50,5,20.4628
86800,random,merge,0,5,45.5629
86800,random,merge_insertion,5,5,42.5021
86800,random,merge_insertion,10,5,48.2819
86800,random,merge_insertion,15,5,44.3019
86800,random,merge_insertion,20,5,40.3481
86800,random,merge_insertion,30,5,39.5772
86800,random,merge_insertion,50,5,42.6258
86800,reversed,merge,0,5,30.2733
86800,reversed,merge_insertion,5,5,27.1411
86800,reversed,merge_insertion,10,5,25.4297
86800,reversed,merge_insertion,15,5,24.925
86800,reversed,merge_insertion,20,5,25.8338
86800,reversed,merge_insertion,30,5,26.6624
86800,reversed,merge_insertion,50,5,36.3271
86800,almost_sorted,merge,0,5,31.4903
86800,almost_sorted,merge_insertion,5,5,25.3057
86800,almost_sorted,merge_insertion,10,5,25.8244
86800,almost_sorted,merge_insertion,15,5,26.1375
86800,almost_sorted,merge_insertion,20,5,25.3983
86800,almost_sorted,merge_insertion,30,5,22.86
86800,almost_sorted,merge_insertion,50,5,21.7141
86900,random,merge,0,5,47.1019
86900,random,merge_insertion,5,5,44.6814
86900,random,merge_insertion,10,5,42.0563
86900,random,merge_insertion,15,5,41.0512
86900,random,merge_insertion,20,5,41.4282
86900,random,merge_insertion,30,5,40.8826
86900,random,merge_insertion,50,5,42.9392
86900,reversed,merge,0,5,29.5565
86900,reversed,merge_insertion,5,5,26.0091
86900,reversed,merge_insertion,10,5,25.3247
86900,reversed,merge_insertion,15,5,24.9283
86900,reversed,merge_insertion,20,5,25.3937
86900,reversed,merge_insertion,30,5,27.5365
86900,reversed,merge_insertion,50,5,35.5531
86900,almost_sorted,merge,0,5,32.5282
86900,almost_sorted,merge_insertion,5,5,26.5964
86900,almost_sorted,merge_insertion,10,5,26.3518
86900,almost_sorted,merge_insertion,15,5,25.0276
86900,almost_sorted,merge_insertion,20,5,25.3223
86900,almost_sorted,merge_insertion,30,5,24.4822
86900,almost_sorted,merge_insertion,50,5,22.1231
87000,random,merge,0,5,50.1775
87000,random,merge_insertion,5,5,49.558
87000,random,merge_insertion,10,5,49.062
87000,random,merge_insertion,15,5,48.5885
87000,random,merge_insertion,20,5,45.1091
87000,random,merge_insertion,30,5,46.0772
87000,random,merge_insertion,50,5,43.6958
87000,reversed,merge,0,5,30.1119
87000,reversed,merge_insertion,5,5,26.2109
87000,reversed,merge_insertion,10,5,25.4903
87000,reversed,merge_insertion,15,5,25.1878
87000,reversed,merge_insertion,20,5,25.3271
87000,reversed,merge_insertion,30,5,27.4516
87000,reversed,merge_insertion,50,5,34.8318
87000,almost_sorted,merge,0,5,29.663
87000,almost_sorted,merge_insertion,5,5,23.2418
87000,almost_sorted,merge_insertion,10,5,22.2998
87000,almost_sorted,merge_insertion,15,5,23.15
87000,almost_sorted,merge_insertion,20,5,24.9679
87000,almost_sorted,merge_insertion,30,5,21.6887
87000,almost_sorted,merge_insertion,50,5,20.6679
87100,random,merge,0,5,43.6943
87100,random,merge_insertion,5,5,42.8702
87100,random,merge_insertion,10,5,41.9771
87100,random,merge_insertion,15,5,39.7233
87100,random,merge_insertion,20,5,40.5052
87100,random,merge_insertion,30,5,41.308
87100,random,merge_insertion,50,5,39.3739
87100,reversed,merge,0,5,26.1749
87100,reversed,merge_insertion,5,5,21.7933
87100,reversed,merge_insertion,10,5,22.1175
87100,reversed,merge_insertion,15,5,18.5615
87100,reversed,merge_insertion,20,5,24.3835
87100,reversed,merge_insertion,30,5,24.4079
87100,reversed,merge_insertion,50,5,31.2995
87100,almost_sorted,merge,0,5,27.1974
